Source,Target,Weight
44178,44352,1
44178,44353,1
44178,44354,1
44178,44355,1
44178,44356,1
44178,44357,1
44178,44358,1
44178,44359,1
44178,44360,1
44178,44361,1
44178,44362,1
44178,44363,1
44178,44364,1
44178,44365,1
44178,44366,1
44178,44367,1
44178,44368,1
44178,44369,1
44178,44370,1
44178,44371,1
44178,44372,1
44178,44373,1
44178,44374,1
44178,44375,1
44178,44376,1
44178,44377,1
44178,44378,1
44178,44379,1
44178,44380,1
44178,44381,1
44178,44382,1
44178,44383,1
44178,44384,1
44178,44385,1
44178,44386,1
44178,44387,1
44178,44388,1
44178,44389,1
44178,44390,1
44178,44391,1
44178,44392,1
44178,44393,1
44178,44394,1
44178,44395,1
44178,44396,1
44178,44397,1
44178,44398,1
44178,44399,1
44178,44400,1
44178,44401,1
44178,44402,1
44178,44403,1
44178,44404,1
44178,44405,1
44178,44406,1
44178,44407,1
44178,44408,1
44178,44409,1
44178,44410,1
44178,44411,1
44178,44412,1
44178,44413,1
44178,44414,1
44178,44415,1
44178,44416,1
44178,44417,1
44178,44418,1
44178,44419,1
44178,44420,1
44178,44421,1
44178,44422,1
44178,44423,1
44178,44424,1
44178,44425,1
44178,44426,1
44178,44427,1
44178,44428,1
44178,44429,1
44178,44430,1
44178,44431,1
44178,44432,1
44178,44433,1
44178,44434,1
44178,44435,1
44178,44436,1
44178,44437,1
44178,44438,1
44178,44439,1
44178,44440,1
44178,44441,1
44178,44442,1
44178,44443,1
44178,44444,1
44178,44445,1
44178,44446,1
44178,44447,1
44178,44448,1
44178,44449,1
44178,44450,1
44178,44451,1
44178,44452,1
44178,44453,1
44178,44454,1
44178,44455,1
44178,44456,1
44178,44457,1
44178,44458,1
44178,44459,1
44178,44460,1
44178,44461,1
44178,44462,1
44178,44463,1
44178,44464,1
44178,44465,1
44178,44466,1
44178,44467,1
44178,44468,1
44178,44469,1
44178,44470,1
44178,44471,1
44178,44472,1
44178,44473,1
44178,44474,1
44178,44475,1
44178,44476,1
44178,44477,1
44178,44478,1
44178,44479,1
44178,44480,1
44178,44481,1
44178,44482,1
44178,44483,1
44178,44484,1
44178,44485,1
44178,44486,1
44178,44487,1
44178,44488,1
44178,44489,1
44178,44490,1
44178,44491,1
44178,44492,1
44178,44493,1
44178,44494,1
44178,44495,1
44178,44496,1
44178,44497,1
44178,44498,1
44178,44499,1
44178,44500,1
44178,44501,1
44324,51883,1
44411,25175,1
44508,1493,1
44509,5880,2
44510,944,1
44510,5880,1
44511,44512,1
44513,5880,1
44515,5880,1
44517,5880,1
44528,1029,1
44529,1029,1
44529,33583,6
44529,50775,2
44530,1029,1
44531,1029,1
44531,28170,1
44531,37335,1
44532,749,2
44532,954,2
44532,1029,3
44532,26099,2
44532,44533,2
44532,44534,2
44532,44535,2
44532,44536,2
44532,44537,2
44532,44538,2
44532,44539,2
44532,44540,2
44532,44541,2
44532,44542,2
44532,44543,2
44532,44544,2
44532,44545,2
44532,44546,2
44532,44547,2
44532,44548,2
44532,44549,2
44532,44550,2
44532,44551,2
44532,44552,2
44532,44553,2
44532,44554,2
44532,44555,2
44532,44556,2
44532,44557,2
44532,44558,2
44532,44559,2
44532,44560,2
44532,44561,2
44532,44562,2
44532,44563,2
44532,44564,2
44532,44565,2
44532,44566,2
44532,44567,2
44532,44568,2
44532,44569,2
44532,44570,2
44532,44571,2
44532,44572,2
44532,44573,2
44532,44574,2
44532,44575,2
44532,44576,2
44532,44577,2
44532,44578,2
44532,44579,2
44532,44580,2
44532,44581,2
44532,44582,2
44532,44583,2
44584,1029,1
44585,1029,1
44586,1029,1
44590,22700,1
44591,16557,1
44594,1773,1
44595,1773,8
44595,28730,1
44595,44666,1
44595,44668,1
44596,4375,2
44596,44597,2
44596,44598,2
44608,1054,4
44608,1749,4
44608,1773,4
44608,8714,4
44608,9018,4
44608,28619,2
44608,32379,2
44608,44599,4
44608,44600,4
44608,44601,4
44608,44602,4
44608,44603,4
44608,44604,4
44608,44605,4
44608,44606,4
44608,44607,4
44609,1773,6
44609,44610,12
44609,44611,2
44609,44612,12
44613,1773,2
44613,44614,1
44613,44615,2
44616,4375,3
44616,44617,1
44616,44618,1
44616,44619,1
44616,44620,1
44616,44621,1
44616,44622,1
44616,44623,1
44616,44624,1
44616,44625,1
44616,44626,1
44616,44627,1
44628,72,1
44628,2919,1
44628,3698,1
44628,3804,1
44628,4090,1
44628,4375,1
44628,5017,1
44628,5496,1
44628,5512,1
44628,8873,1
44628,9012,1
44628,11301,1
44628,13351,1
44628,17802,1
44628,17855,1
44628,19838,1
44628,23588,1
44628,26989,1
44628,27330,1
44628,34150,1
44628,44629,1
44628,44630,1
44628,44631,1
44628,44632,1
44628,44633,1
44628,44634,1
44628,44635,1
44628,44636,1
44628,44637,1
44628,44638,1
44628,44639,1
44628,44640,1
44628,44641,1
44628,44642,1
44628,44643,1
44628,44644,1
44628,44645,1
44628,44646,1
44628,44647,1
44628,44648,1
44649,44650,4
44651,1773,5
44651,2253,1
44651,44660,6
44653,4360,2
44653,4375,4
44653,4394,2
44653,5440,2
44653,14686,4
44653,15422,2
44653,23469,4
44653,31131,2
44653,34970,1
44653,44654,2
44653,44655,2
44662,1773,1
44662,44663,1
44662,44664,1
44662,44665,1
44667,4375,1
44673,4375,2
44673,5308,2
44677,44678,1
44680,983,2
44680,1773,1
44682,1054,2
44682,1749,2
44682,1773,2
44682,8714,2
44682,9018,2
44682,29117,2
44682,44599,2
44682,44601,2
44682,44602,2
44682,44603,2
44682,44604,2
44682,44605,2
44682,44606,2
44682,44607,2
44682,44608,1
44683,1773,1
44685,1773,1
44693,4375,1
44694,609,2
44694,1173,1
44694,3685,1
44694,3873,2
44694,3961,2
44694,4375,1
44695,44695,1
44695,44696,1
44745,1367,2
44745,2438,2
44745,9093,2
44745,9275,2
44745,13199,2
44745,48365,2
44745,50062,2
44745,50063,2
44780,1026,1
44780,29746,4
44780,29791,4
44780,29908,4
44780,31282,20
44780,36234,20
44780,36467,4
44780,44789,20
44780,44790,20
44780,44791,20
44780,44792,20
44780,44793,20
44780,44794,20
44780,44795,20
44780,44796,20
44780,44797,20
44780,44798,20
44780,44799,20
44780,44800,20
44780,44801,20
44780,44802,20
44780,44803,20
44780,44804,20
44780,44805,20
44780,44806,20
44780,44807,20
44780,44808,20
44780,44809,20
44780,44810,20
44780,44811,20
44780,44812,20
44780,44813,20
44780,44814,20
44780,44815,18
44780,44816,18
44780,44817,16
44780,44818,16
44780,47564,4
44780,48355,4
44780,49833,4
44780,49834,4
44780,49835,1
44780,49836,4
44780,49837,4
44780,49838,4
44780,49839,4
44780,49840,4
44780,49841,4
44780,49842,4
44780,49996,3
44780,49997,3
44781,44782,1
44783,1026,8
44786,44782,1
44787,44782,1
44788,44782,3
44819,44782,2
44820,1026,2
44821,1026,3
44823,9292,3
44823,28032,2
44824,1026,2
44825,2515,4
44825,9292,8
44825,28032,2
44825,29546,3
44825,41660,2
44825,44823,3
44825,44826,2
44825,48342,2
44825,48343,4
44827,14520,1
44827,15187,2
44827,15816,1
44827,31260,1
44827,37293,1
44827,44782,8
44827,44827,1
44827,44828,3
44827,44829,3
44827,44830,3
44827,44831,3
44827,44832,4
44827,44833,3
44827,44834,1
44827,44835,1
44827,44836,2
44827,44837,1
44827,44838,2
44827,44839,3
44827,44840,3
44827,44841,1
44827,44842,4
44827,44843,3
44827,44844,1
44827,44845,3
44827,44846,4
44827,44852,1
44827,44853,1
44827,44854,2
44827,44855,3
44827,44856,4
44827,44857,1
44827,44858,1
44827,44859,1
44827,44860,1
44827,44861,1
44827,44862,1
44827,44863,1
44827,44864,2
44827,44865,2
44827,44866,1
44827,44867,1
44827,44868,1
44827,44869,1
44827,44870,1
44827,44871,1
44827,44872,1
44827,44873,1
44827,44874,1
44827,44875,1
44827,44876,1
44827,44877,2
44827,44878,2
44827,44879,1
44827,44880,1
44827,44881,1
44827,44882,1
44827,44883,1
44827,44884,1
44827,44885,1
44827,44886,1
44827,44887,1
44827,44888,1
44827,44889,1
44827,44890,1
44827,44891,1
44827,44892,1
44827,44893,1
44827,44894,1
44827,44895,4
44827,44896,1
44827,44897,1
44827,44898,2
44827,44899,1
44827,44900,1
44827,44901,1
44827,44902,2
44827,44903,2
44827,44904,2
44827,44905,1
44827,44906,1
44827,44918,2
44827,44919,1
44827,44920,1
44827,44921,1
44827,44922,1
44827,44923,1
44827,44924,1
44827,44925,1
44827,44926,1
44827,44927,1
44827,44928,1
44827,44929,1
44827,44930,1
44827,44931,1
44827,44932,1
44827,44933,1
44827,44934,1
44827,44935,1
44827,44936,1
44827,44937,1
44827,44938,1
44847,3731,1
44848,44849,1
44850,44782,2
44851,1026,1
44851,44820,2
44907,44782,1
44908,44782,1
44913,44782,1
44913,44913,2
44914,1550,1
44914,1553,1
44914,9093,1
44914,27052,1
44914,44782,1
44917,44782,1
44917,44952,1
44939,1026,1
44948,44949,1
44951,44952,1
44951,53154,1
44951,53674,1
44953,1578,3
44954,44952,1
44956,44952,1
44957,44957,1
44958,44952,2
44958,53674,1
44959,44955,1
44961,44955,1
44962,44955,1
44963,44952,1
44964,44955,1
44964,44965,2
44971,44952,1
44972,44952,1
44973,44952,1
44974,44952,1
44975,44955,1
44976,44952,1
45037,1167,13
45037,45099,1
45038,1167,4
45039,1167,8
45039,45039,2
45040,1167,1
45042,1167,1
45043,1167,5
45044,1167,1
45045,45046,1
45048,1167,2
45048,37527,7
45048,48340,3
45049,1167,2
45049,1505,2
45049,1715,2
45049,1779,4
45050,1167,2
45051,45046,1
45052,45053,1
45054,73,1
45054,1167,2
45054,1170,2
45054,1639,1
45054,4024,1
45054,4729,2
45054,5448,1
45054,5644,2
45054,13391,1
45054,15931,1
45054,17695,1
45054,17915,1
45054,25670,1
45054,26629,1
45054,36601,1
45054,36604,2
45054,39934,1
45054,45055,1
45054,45056,2
45057,1167,1
45058,1167,2
45058,1183,1
45058,33583,1
45058,45093,2
45060,1167,1
45063,45063,1
45064,1167,1
45065,1167,2
45067,1172,1
45068,1167,1
45069,1167,1
45071,1167,1
45072,1167,6
45073,1167,1
45074,25175,2
45074,45075,1
45074,45076,5
45074,45077,1
45074,45078,1
45074,45079,1
45080,1167,1
45081,1172,1
45086,146,1
45086,2001,1
45086,2749,1
45086,5608,1
45086,5614,1
45086,14309,2
45086,27399,1
45086,31871,2
45086,45834,2
45092,1167,1
45093,1167,1
45094,1167,1
45095,1171,2
45095,3089,1
45095,6895,3
45095,24197,2
45097,45053,1
45100,45100,1
45101,1172,3
45102,1172,4
45106,1172,1
45107,25175,3
45108,1167,1
45109,1167,2
45110,45111,1
45112,45111,1
45113,1167,1
45114,25175,4
45115,45116,1
45115,45117,1
45115,45118,2
45115,45119,2
45120,1167,1
45121,1167,1
45122,1167,1
45123,1167,1
45124,1167,1
45125,1167,1
45126,45053,1
45127,1167,1
45128,1167,1
45129,1167,1
45130,1167,1
45131,45046,1
45132,1167,1
45133,1167,1
45133,1172,2
45134,1172,1
45134,25233,2
45134,45104,2
45134,45135,2
45136,1167,1
45136,1172,1
45136,25175,7
45137,45138,1
45150,45150,1
45150,45151,1
45150,45152,1
45150,45153,1
45150,45154,1
45150,45155,1
45150,45156,1
45150,45157,1
45150,45158,1
45150,45159,1
45150,45160,1
45150,45161,1
45150,45162,1
45150,45163,1
45150,45164,1
45150,45165,1
45150,45166,1
45150,45167,1
45150,45168,1
45150,45169,1
45150,45170,1
45171,45172,1
45173,45172,1
45174,1835,2
45174,45175,2
45174,45178,2
45176,944,2
45176,983,16
45176,1835,4
45176,8676,4
45176,13790,2
45176,46147,1
45176,49108,2
45176,49109,2
45176,49110,2
45176,49111,1
45180,1835,1
45180,1890,2
45180,2237,2
45180,54463,1
45181,1835,1
45181,45182,1
45181,45183,1
45181,45184,1
45181,45185,1
45181,45186,1
45181,45187,1
45181,45188,1
45181,45189,1
45181,45190,1
45181,45191,1
45181,45192,1
45181,45193,1
45221,983,2
45229,763,1
45229,3158,1
45229,3161,1
45229,3174,1
45229,3281,1
45229,3800,1
45229,3907,1
45229,4475,1
45229,4628,1
45229,5298,1
45229,5582,1
45229,8401,1
45229,9127,1
45229,16957,1
45229,17461,1
45229,26658,1
45229,45230,1
45229,45231,1
45229,45232,1
45229,45233,1
45229,45234,1
45229,45235,1
45229,45236,1
45229,45237,1
45229,45238,1
45229,45239,1
45229,45240,1
45229,45241,1
45229,45242,1
45229,45243,1
45229,45244,1
45229,45245,1
45229,45246,1
45229,45247,1
45229,45248,1
45229,45249,1
45229,45250,1
45229,45251,1
45229,45252,1
45229,45253,1
45229,45254,1
45229,45255,1
45229,45256,1
45229,45257,1
45229,45258,1
45229,45259,1
45229,45260,1
45229,45261,1
45229,45262,1
45229,45263,1
45229,45264,1
45229,45265,1
45229,45266,1
45229,45267,1
45229,45268,1
45229,45269,1
45229,45270,1
45229,45271,1
45229,45272,1
45229,45273,1
45229,45274,1
45229,45275,1
45229,45276,1
45229,45277,1
45229,45278,1
45229,45279,1
45229,45280,1
45229,45281,1
45229,45282,1
45229,45283,1
45229,45284,1
45229,45285,1
45229,45286,1
45229,45287,1
45229,45288,1
45229,45289,1
45229,45290,1
45229,45291,1
45229,45292,1
45229,45293,1
45229,45294,1
45229,45295,1
45229,45296,1
45229,45297,1
45229,45298,1
45229,45299,1
45229,45300,1
45229,45301,1
45229,45302,1
45229,45303,1
45229,45304,1
45229,45305,1
45229,45306,1
45229,45307,1
45310,257,1
45310,982,1
45310,1149,3
45310,1219,3
45310,1372,3
45310,1657,1
45310,2012,2
45310,2204,1
45310,3158,1
45310,3160,3
45310,3162,1
45310,3163,3
45310,3201,2
45310,3215,1
45310,3296,1
45310,3310,3
45310,3315,1
45310,3318,3
45310,3363,2
45310,3389,3
45310,3433,1
45310,3438,2
45310,3442,1
45310,3449,3
45310,3462,1
45310,3474,3
45310,3484,1
45310,3510,1
45310,3543,2
45310,3548,1
45310,3661,4
45310,3663,2
45310,3665,1
45310,3678,1
45310,3714,1
45310,3773,1
45310,3935,1
45310,4034,2
45310,4035,1
45310,4039,1
45310,4041,1
45310,4044,1
45310,4045,1
45310,4047,2
45310,4050,1
45310,4062,3
45310,4063,1
45310,4064,1
45310,4065,1
45310,4066,2
45310,4067,2
45310,4069,1
45310,4084,1
45310,4234,1
45310,4311,1
45310,4682,2
45310,4683,1
45310,4867,1
45310,4922,1
45310,4998,1
45310,5532,3
45310,6324,1
45310,7135,1
45310,7824,1
45310,8171,1
45310,10670,3
45310,14258,1
45310,14309,1
45310,14505,1
45310,14623,1
45310,15915,1
45310,16160,1
45310,16164,2
45310,16165,2
45310,16239,1
45310,16241,1
45310,16329,1
45310,16330,1
45310,16391,1
45310,16715,1
45310,16736,1
45310,16789,1
45310,17181,1
45310,17182,1
45310,17197,1
45310,26360,1
45310,34069,1
45310,35566,1
45310,38303,1
45310,38421,1
45310,41683,1
45310,42666,1
45310,45310,1
45310,45311,2
45310,45317,1
45310,48314,1
45310,48468,1
45310,48522,1
45310,48523,1
45310,48524,1
45310,48525,2
45310,48526,1
45310,48527,2
45310,48528,2
45310,48532,1
45310,48533,1
45310,48534,1
45310,48535,1
45310,48536,1
45310,48537,1
45310,48538,1
45310,48539,1
45310,48540,1
45310,48541,1
45310,48542,1
45310,48543,1
45310,48544,1
45310,48545,1
45310,48546,1
45310,48547,1
45310,48548,1
45310,48549,1
45310,48550,1
45310,48551,1
45310,48552,1
45310,48553,1
45310,48554,1
45310,48555,1
45310,48556,1
45310,48557,1
45310,48558,1
45310,48559,1
45310,48560,1
45310,48561,1
45310,48562,1
45310,48563,1
45312,260,11
45312,307,7
45312,1382,10
45312,1383,6
45312,1384,10
45312,2012,11
45312,2933,10
45312,3158,13
45312,3189,2
45312,3208,9
45312,3316,10
45312,3351,10
45312,3355,9
45312,4351,12
45312,4645,24
45312,6802,9
45312,11027,9
45312,13251,9
45312,45313,6
45312,45314,6
45312,45315,6
45312,45316,6
45312,45420,1
45312,45421,1
45312,45475,1
45312,45477,1
45312,45478,1
45314,260,2
45314,1384,2
45314,2012,2
45314,2933,2
45314,3158,4
45314,3316,1
45314,3351,2
45314,45312,4
45314,45313,1
45314,45314,1
45314,45315,4
45314,45316,4
45314,45420,2
45314,45421,2
45314,45475,2
45314,45476,1
45314,45477,1
45314,45478,1
45314,45479,2
45314,45480,2
45314,45481,4
45314,45601,2
45314,45602,2
45317,935,2
45317,3158,2
45317,3661,1
45317,4283,1
45317,4674,1
45325,3158,3
45325,3399,2
45325,3772,3
45325,4143,2
45325,4154,2
45325,11951,2
45325,24341,2
45325,45558,2
45334,260,2
45334,1382,2
45334,1383,2
45334,1384,2
45334,2012,2
45334,2933,2
45334,3158,2
45334,3189,2
45334,3208,2
45334,3316,2
45334,3351,2
45334,3355,2
45334,4351,4
45334,4645,6
45334,6802,2
45334,11027,2
45334,13251,2
45335,3158,4
45338,7093,1
45339,3158,1
45339,45425,1
45341,146,1
45341,925,1
45341,935,1
45341,998,1
45341,1070,1
45341,1274,1
45341,1277,1
45341,1384,1
45341,1385,1
45341,1387,1
45341,1621,1
45341,1765,1
45341,2012,1
45341,3158,1
45341,3173,1
45341,3269,1
45341,3654,1
45341,3749,1
45341,3756,1
45341,3758,1
45341,3802,1
45341,3804,1
45341,3970,1
45341,3972,1
45341,4201,1
45341,13586,1
45341,14636,1
45341,17506,1
45341,18457,1
45341,28911,2
45341,43391,2
45341,45342,2
45341,45343,2
45341,45344,2
45347,3158,3
45348,3158,10
45348,3661,10
45348,3754,5
45348,14258,10
45349,3158,1
45351,3158,2
45352,3158,2
45352,26166,1
45353,3158,2
45360,45361,1
45362,3158,1
45362,3754,2
45362,45362,2
45363,45363,2
45364,3158,1
45365,45365,1
45365,45366,1
45368,3158,2
45369,3158,1
45370,1219,1
45370,3158,1
45372,3158,6
45373,45361,1
45374,45375,1
45376,3158,1
45382,609,2
45382,3158,2
45382,3190,1
45382,3195,8
45382,3669,8
45382,3881,2
45382,4201,7
45382,45382,3
45382,45678,3
45387,45387,2
45388,3158,1
45388,3173,2
45388,3733,2
45389,3158,4
45390,3158,1
45391,3158,3
45392,3158,1
45393,3158,1
45394,3158,1
45394,3173,1
45394,5875,1
45394,28054,1
45395,609,4
45395,3158,1
45395,3190,7
45395,3195,6
45395,3377,2
45395,3669,3
45395,3881,8
45395,4201,5
45395,45676,1
45395,54236,1
45396,45361,1
45397,3158,2
45399,3158,3
45401,3158,2
45403,3158,1
45404,45375,1
45405,3158,1
45406,3158,1
45408,3158,1
45409,3158,6
45410,888,1
45410,915,1
45410,935,1
45410,1977,1
45410,3158,1
45410,3344,1
45410,3361,1
45410,3386,2
45410,3670,1
45410,3728,2
45410,4101,2
45410,7827,2
45410,9015,1
45410,9251,1
45410,9252,1
45410,9980,1
45410,10755,1
45410,13371,1
45410,13430,1
45410,13602,1
45410,23987,2
45410,36301,1
45411,4404,1
45414,45414,1
45422,3158,1
45424,3158,1
45424,28911,2
45424,43391,2
45426,1219,1
45428,176,6
45428,183,4
45428,202,1
45428,925,1
45428,1158,1
45428,1382,1
45428,1390,1
45428,2511,1
45428,2517,5
45428,2558,1
45428,2559,10
45428,2563,3
45428,3025,5
45428,3748,1
45428,3790,1
45428,3792,4
45428,3798,1
45428,3846,1
45428,3875,1
45428,3981,1
45428,4206,1
45428,5490,2
45428,5497,1
45428,5509,1
45428,5521,1
45428,5523,1
45428,5870,1
45428,11281,2
45428,11283,9
45428,11288,1
45428,11293,3
45428,11302,1
45428,11304,1
45428,11306,2
45428,11314,2
45428,11317,1
45428,11931,2
45428,11950,1
45428,12136,1
45428,12138,1
45428,12141,1
45428,12471,2
45428,15523,1
45428,17939,1
45428,17940,1
45428,17941,1
45428,17942,1
45428,17946,1
45428,17949,1
45428,23250,1
45428,23257,1
45428,23289,1
45428,23524,1
45428,23577,1
45428,23579,1
45428,23581,1
45428,23584,2
45428,24341,2
45428,27822,1
45428,28126,2
45428,28192,1
45428,28197,1
45428,28204,1
45428,28231,1
45428,31296,2
45428,36636,1
45428,37339,1
45428,41534,1
45428,42360,1
45428,44632,1
45428,44656,2
45428,45047,1
45428,45429,1
45428,45430,1
45428,45431,1
45428,45432,1
45428,45433,1
45428,45434,1
45428,45435,1
45428,45436,1
45428,45437,1
45428,45438,2
45428,45439,1
45428,45440,1
45428,45441,2
45428,45442,1
45428,45443,1
45428,45444,1
45428,45445,1
45428,45446,1
45428,45447,1
45428,45448,1
45428,45449,1
45428,45450,1
45428,45451,1
45428,45452,1
45428,45453,1
45454,3158,1
45455,3158,1
45456,3158,1
45457,146,3
45457,1768,3
45457,2024,2
45457,3158,3
45457,6274,2
45458,3158,1
45458,3771,1
45458,3773,1
45458,4142,2
45458,45459,2
45458,45460,2
45458,45461,2
45458,45462,2
45458,45463,2
45466,135,1
45467,15909,1
45467,45337,2
45482,3158,1
45493,3158,1
45494,291,1
45495,3158,1
45496,3158,2
45497,45498,2
45497,45499,2
45497,45500,2
45501,4201,1
45501,50481,1
45502,38864,1
45502,45375,1
45502,45503,1
45502,45504,1
45502,45505,1
45502,45506,1
45502,45507,1
45502,45508,1
45502,45509,1
45502,45510,1
45502,45511,1
45502,45512,1
45502,45513,1
45502,45514,1
45502,45515,1
45502,45516,1
45502,45517,1
45502,45518,1
45502,45519,1
45502,45520,1
45502,45521,1
45502,45522,1
45502,45523,1
45502,45524,1
45502,45525,1
45502,45526,1
45502,45527,1
45502,45528,1
45502,45529,1
45502,45530,1
45502,45531,1
45502,45532,1
45502,45533,1
45502,45534,1
45502,45535,1
45502,45536,1
45502,45537,1
45502,45538,1
45502,45539,1
45502,45540,1
45502,45541,1
45502,45542,1
45502,45543,1
45502,45544,1
45502,45545,1
45502,45546,1
45502,45547,1
45502,45548,1
45502,45549,1
45502,45550,1
45502,45551,1
45502,45552,1
45502,45553,1
45502,45554,1
45502,45555,1
45556,3158,1
45556,45557,2
45559,45560,1
45561,45375,1
45561,45562,1
45561,45563,1
45561,45564,1
45561,45565,1
45561,45566,1
45561,45567,1
45561,45568,1
45561,45569,1
45561,45570,1
45561,45571,1
45561,45572,1
45561,45573,1
45561,45574,1
45561,45575,1
45561,45576,1
45561,45577,1
45561,45578,1
45561,45579,1
45561,45580,1
45561,45581,1
45561,45582,1
45561,45583,1
45561,45584,1
45561,45585,1
45587,45587,1
45600,3158,1
45603,3158,1
45604,3158,1
45605,3158,1
45606,3158,1
45606,3661,1
45606,3663,1
45606,3664,1
45606,3665,1
45606,3669,1
45606,3676,1
45606,4034,1
45606,5465,1
45606,15915,2
45606,26410,1
45606,28046,2
45606,45332,1
45606,45333,2
45607,3158,1
45607,14767,2
45607,45607,2
45607,45608,2
45607,45609,2
45607,45610,2
45607,45611,2
45607,45612,2
45607,45613,2
45614,3158,1
45614,3754,2
45615,3158,1
45617,45617,2
45617,45618,2
45617,45619,2
45617,45620,2
45617,45621,2
45617,45622,2
45617,45623,2
45617,45624,2
45627,45365,1
45627,45366,1
45628,3158,1
45629,3158,1
45630,3158,1
45642,3158,1
45663,3158,1
45672,3158,1
45676,3195,1
45676,45677,2
45676,45678,2
45679,45425,1
45680,3158,1
45681,3158,1
45682,3158,1
45689,1219,2
45689,1387,1
45689,3158,1
45689,3661,1
45689,14309,1
45719,3111,1
45722,3111,2
45723,3111,1
45758,146,3
45758,24436,1
45758,24728,1
45758,26273,1
45761,146,1
45761,3351,1
45761,3758,1
45761,4201,1
45764,3192,1
45767,146,1
45767,12053,1
45767,45768,1
45767,45769,1
45767,45770,1
45767,45771,1
45767,45772,1
45767,45773,1
45767,45774,1
45767,45775,1
45767,45776,1
45767,45777,1
45767,45778,1
45767,45779,1
45767,45780,1
45767,45781,1
45777,146,1
45777,45885,1
45777,45886,1
45777,45887,1
45777,45888,1
45777,45889,1
45777,45890,1
45777,45891,1
45777,45892,1
45777,45893,1
45777,45894,1
45777,45895,1
45777,45896,1
45777,45897,1
45777,45898,1
45777,45899,1
45777,45900,1
45777,45901,1
45777,45902,1
45782,145,2
45782,146,3
45782,149,2
45782,169,2
45782,170,2
45782,194,2
45782,206,4
45782,260,2
45782,275,3
45782,291,2
45782,461,2
45782,1173,2
45782,2004,2
45782,2007,3
45782,2013,2
45782,2017,3
45782,2021,3
45782,2025,2
45782,2463,1
45782,2486,3
45782,4273,2
45782,4655,2
45782,4781,3
45782,5329,2
45782,6781,3
45782,6783,2
45782,6785,2
45782,8860,2
45782,12255,4
45782,13557,3
45782,16750,3
45782,16953,2
45782,20615,2
45782,24436,2
45782,24446,2
45782,24571,2
45782,24713,2
45782,24728,2
45782,24736,1
45782,24759,2
45782,24782,2
45782,24917,1
45782,24977,2
45782,25366,2
45782,26273,2
45782,26301,1
45782,31197,1
45782,35509,2
45782,41835,2
45782,42074,2
45782,45766,3
45782,45782,2
45782,45783,3
45782,45784,4
45782,45817,2
45782,45818,2
45794,146,2
45794,12053,1
45794,45778,2
45794,45780,2
45794,45795,2
45794,45796,1
45794,45797,4
45799,146,1
45799,262,2
45799,291,1
45799,17735,2
45800,146,1
45809,146,1
45815,45816,1
45821,45822,56
45825,45820,1
45826,146,1
45829,291,1
45829,45883,2
45829,45937,2
45829,45982,2
45841,4404,1
45846,146,1
45846,45847,1
45846,45848,1
45846,45849,2
45846,45850,1
45846,45851,1
45852,146,2
45852,45853,1
45852,45854,2
45855,146,4
45855,45856,4
45855,45865,2
45855,45866,2
45857,146,1
45859,146,1
45859,4028,1
45859,24759,2
45859,34175,1
45859,45858,2
45862,146,1
45863,146,1
45864,45820,1
45867,146,2
45867,45868,2
45867,45869,2
45872,892,1
45872,923,1
45872,962,1
45872,1218,1
45872,1219,1
45872,1370,1
45872,1383,1
45872,1610,1
45872,3670,1
45872,3732,1
45872,3778,1
45872,3934,1
45872,4025,1
45872,9988,1
45872,15297,1
45872,48465,1
45873,45820,1
45879,146,1
45884,146,1
45904,45820,1
45904,45905,2
45904,45906,2
45912,255,1
45912,291,3
45912,25366,4
45919,291,1
45921,291,1
45921,929,1
45922,291,5
45922,9485,2
45922,32914,1
45922,45761,2
45922,45854,1
45922,45923,2
45922,45996,2
45922,45997,2
45924,291,1
45924,45925,1
45924,45926,2
45924,45927,2
45926,291,6
45926,42667,2
45926,45927,2
45926,45948,1
45926,45949,2
45926,46015,2
45928,11971,1
45931,262,1
45931,291,6
45931,2022,4
45931,3214,2
45931,3243,2
45931,14445,2
45931,26885,2
45931,41073,6
45935,33583,1
45935,45920,1
45936,291,1
45937,291,2
45937,45829,2
45937,45883,2
45937,45982,2
45946,291,8
45946,42667,7
45946,45926,2
45946,45927,2
45946,45947,3
45946,45948,6
45946,45949,4
45946,45990,2
45950,291,5
45950,46014,1
45951,291,1
45951,45934,1
45974,291,5
45974,392,1
45976,291,1
45980,3873,3
45980,52163,2
45982,291,2
45982,2024,2
45982,2027,2
45982,42667,1
45982,45937,3
45983,291,3
45987,291,1
45991,291,3
45995,291,3
45995,42667,1
45995,45761,2
45995,45996,2
45995,45997,2
45997,291,1
46013,291,1
46017,146,1
46017,6353,1
46017,10437,1
46017,31223,2
46018,291,3
46018,2560,3
46018,3794,4
46018,3798,3
46018,23594,3
46018,23975,4
46018,38152,3
46018,46019,2
46018,46020,3
46018,46112,1
46026,45920,1
46027,291,1
46028,291,1
46028,2560,1
46028,3798,1
46028,11932,1
46028,46114,1
46028,46115,1
46031,291,6
46031,2020,6
46031,2028,8
46031,4094,4
46031,31851,2
46033,291,2
46034,291,1
46035,291,2
46035,2021,2
46035,17735,2
46047,3177,2
46047,3873,4
46047,4409,1
46047,14394,1
46047,14775,4
46098,291,1
46098,2749,2
46099,291,1
46100,291,1
46100,11971,1
46100,12471,1
46100,46101,1
46100,46102,1
46103,291,1
46103,6353,1
46103,10437,1
46103,46017,2
46103,46104,2
46109,46110,2
